Model,DPO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,Hz
Horizontal Scale,26040
Sample Interval,52.08
Filter Frequency,2e+08
Record Length,5000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,NONE
Vertical Offset,0
Vertical Scale,20
Label,
TIME,MATH
1.0229e+05,-72.0406
1.0234e+05,-71.5563
1.0239e+05,-71.0719
1.0244e+05,-74.5656
1.0249e+05,-78.0594
1.0255e+05,-76.5563
1.0260e+05,-75.05
1.0265e+05,-76.5563
1.0270e+05,-78.0594
1.0275e+05,-74.5656
1.0281e+05,-71.0719
1.0286e+05,-74.5656
1.0291e+05,-78.0594
1.0296e+05,-76.5563
1.0301e+05,-75.05
1.0307e+05,-75.05
1.0312e+05,-75.05
1.0317e+05,-75.05
1.0322e+05,-75.05
1.0327e+05,-76.5563
1.0333e+05,-78.0594
1.0338e+05,-75.05
1.0343e+05,-72.0406
1.0348e+05,-73.5469
1.0354e+05,-75.05
1.0359e+05,-76.5563
1.0364e+05,-78.0594
1.0369e+05,-73.5469
1.0374e+05,-69.0312
1.0380e+05,-73.5469
1.0385e+05,-78.0594
1.0390e+05,-76.5563
1.0395e+05,-75.05
1.0400e+05,-75.05
1.0406e+05,-75.05
1.0411e+05,-75.05
1.0416e+05,-75.05
1.0421e+05,-76.5563
1.0426e+05,-78.0594
1.0432e+05,-74.5656
1.0437e+05,-71.0719
1.0442e+05,-71.0719
1.0447e+05,-71.0719
1.0452e+05,-74.5656
1.0458e+05,-78.0594
1.0463e+05,-73.5469
1.0468e+05,-69.0312
1.0473e+05,-73.5469
1.0478e+05,-78.0594
1.0484e+05,-76.5563
1.0489e+05,-75.05
1.0494e+05,-76.5563
1.0499e+05,-78.0594
1.0505e+05,-74.5656
1.0510e+05,-71.0719
1.0515e+05,-73.0625
1.0520e+05,-75.05
1.0525e+05,-73.5469
1.0531e+05,-72.0406
1.0536e+05,-71.5563
1.0541e+05,-71.0719
1.0546e+05,-71.0719
1.0551e+05,-71.0719
1.0557e+05,-73.0625
1.0562e+05,-75.05
1.0567e+05,-76.5563
1.0572e+05,-78.0594
1.0577e+05,-78.0594
1.0583e+05,-78.0594
1.0588e+05,-78.0594
1.0593e+05,-78.0594
1.0598e+05,-78.0594
1.0603e+05,-78.0594
1.0609e+05,-78.0594
1.0614e+05,-78.0594
1.0619e+05,-78.0594
1.0624e+05,-78.0594
1.0630e+05,-76.5563
1.0635e+05,-75.05
1.0640e+05,-75.05
1.0645e+05,-75.05
1.0650e+05,-73.0625
1.0656e+05,-71.0719
1.0661e+05,-71.5563
1.0666e+05,-72.0406
1.0671e+05,-75.05
1.0676e+05,-78.0594
1.0682e+05,-76.5563
1.0687e+05,-75.05
1.0692e+05,-75.05
1.0697e+05,-75.05
1.0702e+05,-75.05
1.0708e+05,-75.05
1.0713e+05,-75.05
1.0718e+05,-75.05
1.0723e+05,-73.0625
1.0728e+05,-71.0719
1.0734e+05,-74.5656
1.0739e+05,-78.0594
1.0744e+05,-78.0594
1.0749e+05,-78.0594
1.0755e+05,-73.5469
1.0760e+05,-69.0312
1.0765e+05,-73.5469
1.0770e+05,-78.0594
1.0775e+05,-78.0594
1.0781e+05,-78.0594
1.0786e+05,-78.0594
1.0791e+05,-78.0594
1.0796e+05,-78.0594
1.0801e+05,-78.0594
1.0807e+05,-75.05
1.0812e+05,-72.0406
1.0817e+05,-72.0406
1.0822e+05,-72.0406
1.0827e+05,-73.5469
1.0833e+05,-75.05
1.0838e+05,-75.05
1.0843e+05,-75.05
1.0848e+05,-75.05
1.0853e+05,-75.05
1.0859e+05,-73.5469
1.0864e+05,-72.0406
1.0869e+05,-75.05
1.0874e+05,-78.0594
1.0880e+05,-75.05
1.0885e+05,-72.0406
1.0890e+05,-75.05
1.0895e+05,-78.0594
1.0900e+05,-74.5656
1.0906e+05,-71.0719
1.0911e+05,-74.5656
1.0916e+05,-78.0594
1.0921e+05,-78.0594
1.0926e+05,-78.0594
1.0932e+05,-76.5563
1.0937e+05,-75.05
1.0942e+05,-73.0625
1.0947e+05,-71.0719
1.0952e+05,-73.0625
1.0958e+05,-75.05
1.0963e+05,-76.5563
1.0968e+05,-78.0594
1.0973e+05,-74.5656
1.0978e+05,-71.0719
1.0984e+05,-74.5656
1.0989e+05,-78.0594
1.0994e+05,-74.5656
1.0999e+05,-71.0719
1.1005e+05,-74.5656
1.1010e+05,-78.0594
1.1015e+05,-75.05
1.1020e+05,-72.0406
1.1025e+05,-73.5469
1.1031e+05,-75.05
1.1036e+05,-73.5469
1.1041e+05,-72.0406
1.1046e+05,-75.05
1.1051e+05,-78.0594
1.1057e+05,-75.05
1.1062e+05,-72.0406
1.1067e+05,-73.5469
1.1072e+05,-75.05
1.1077e+05,-75.05
1.1083e+05,-75.05
1.1088e+05,-73.0625
1.1093e+05,-71.0719
1.1098e+05,-74.5656
1.1103e+05,-78.0594
1.1109e+05,-78.0594
1.1114e+05,-78.0594
1.1119e+05,-74.5656
1.1124e+05,-71.0719
1.1129e+05,-74.5656
1.1135e+05,-78.0594
1.1140e+05,-76.5563
1.1145e+05,-75.05
1.1150e+05,-73.0625
1.1156e+05,-71.0719
1.1161e+05,-74.5656
1.1166e+05,-78.0594
1.1171e+05,-76.5563
1.1176e+05,-75.05
1.1182e+05,-73.5469
1.1187e+05,-72.0406
1.1192e+05,-75.05
1.1197e+05,-78.0594
1.1202e+05,-74.5656
1.1208e+05,-71.0719
1.1213e+05,-74.5656
1.1218e+05,-78.0594
1.1223e+05,-76.5563
1.1228e+05,-75.05
1.1234e+05,-75.05
1.1239e+05,-75.05
1.1244e+05,-76.5563
1.1249e+05,-78.0594
1.1254e+05,-78.0594
1.1260e+05,-78.0594
1.1265e+05,-74.5656
1.1270e+05,-71.0719
1.1275e+05,-74.5656
1.1281e+05,-78.0594
1.1286e+05,-76.5563
1.1291e+05,-75.05
1.1296e+05,-73.0625
1.1301e+05,-71.0719
1.1307e+05,-74.5656
1.1312e+05,-78.0594
1.1317e+05,-76.5563
1.1322e+05,-75.05
1.1327e+05,-73.0625
1.1333e+05,-71.0719
1.1338e+05,-74.5656
1.1343e+05,-78.0594
1.1348e+05,-74.5656
1.1353e+05,-71.0719
1.1359e+05,-74.5656
1.1364e+05,-78.0594
1.1369e+05,-74.5656
1.1374e+05,-71.0719
1.1379e+05,-74.5656
1.1385e+05,-78.0594
1.1390e+05,-78.0594
1.1395e+05,-78.0594
1.1400e+05,-76.5563
1.1406e+05,-75.05
1.1411e+05,-73.5469
1.1416e+05,-72.0406
1.1421e+05,-75.05
1.1426e+05,-78.0594
1.1432e+05,-76.5563
1.1437e+05,-75.05
1.1442e+05,-73.5469
1.1447e+05,-72.0406
1.1452e+05,-73.5469
1.1458e+05,-75.05
1.1463e+05,-73.0625
1.1468e+05,-71.0719
1.1473e+05,-74.5656
1.1478e+05,-78.0594
1.1484e+05,-78.0594
1.1489e+05,-78.0594
1.1494e+05,-78.0594
1.1499e+05,-78.0594
1.1504e+05,-78.0594
1.1510e+05,-78.0594
1.1515e+05,-76.5563
1.1520e+05,-75.05
1.1525e+05,-75.05
1.1531e+05,-75.05
1.1536e+05,-75.05
1.1541e+05,-75.05
1.1546e+05,-76.5563
1.1551e+05,-78.0594
1.1557e+05,-76.5563
1.1562e+05,-75.05
1.1567e+05,-73.5469
1.1572e+05,-72.0406
1.1577e+05,-75.05
1.1583e+05,-78.0594
1.1588e+05,-78.0594
1.1593e+05,-78.0594
1.1598e+05,-74.5656
1.1603e+05,-71.0719
1.1609e+05,-74.5656
1.1614e+05,-78.0594
1.1619e+05,-78.0594
1.1624e+05,-78.0594
1.1629e+05,-76.5563
1.1635e+05,-75.05
1.1640e+05,-76.5563
1.1645e+05,-78.0594
1.1650e+05,-78.0594
1.1656e+05,-78.0594
1.1661e+05,-74.5656
1.1666e+05,-71.0719
1.1671e+05,-73.0625
1.1676e+05,-75.05
1.1682e+05,-76.5563
1.1687e+05,-78.0594
1.1692e+05,-74.5656
1.1697e+05,-71.0719
1.1702e+05,-69.5656
1.1708e+05,-68.0594
1.1713e+05,-73.0594
1.1718e+05,-78.0594
1.1723e+05,-76.5563
1.1728e+05,-75.05
1.1734e+05,-76.5563
1.1739e+05,-78.0594
1.1744e+05,-76.5563
1.1749e+05,-75.05
1.1754e+05,-76.5563
1.1760e+05,-78.0594
1.1765e+05,-74.5656
1.1770e+05,-71.0719
1.1775e+05,-73.0625
1.1780e+05,-75.05
1.1786e+05,-75.05
1.1791e+05,-75.05
1.1796e+05,-75.05
1.1801e+05,-75.05
1.1807e+05,-76.5563
1.1812e+05,-78.0594
1.1817e+05,-78.0594
1.1822e+05,-78.0594
1.1827e+05,-74.5656
1.1833e+05,-71.0719
1.1838e+05,-74.5656
1.1843e+05,-78.0594
1.1848e+05,-73.5469
1.1853e+05,-69.0312
1.1859e+05,-72.0406
1.1864e+05,-75.05
1.1869e+05,-75.05
1.1874e+05,-75.05
1.1879e+05,-76.5563
1.1885e+05,-78.0594
1.1890e+05,-78.0594
1.1895e+05,-78.0594
1.1900e+05,-74.5656
1.1905e+05,-71.0719
1.1911e+05,-74.5656
1.1916e+05,-78.0594
1.1921e+05,-74.5656
1.1926e+05,-71.0719
1.1932e+05,-71.5563
1.1937e+05,-72.0406
1.1942e+05,-75.05
1.1947e+05,-78.0594
1.1952e+05,-78.0594
1.1958e+05,-78.0594
1.1963e+05,-76.5563
1.1968e+05,-75.05
1.1973e+05,-73.5469
1.1978e+05,-72.0406
1.1984e+05,-75.05
1.1989e+05,-78.0594
1.1994e+05,-74.5656
1.1999e+05,-71.0719
1.2004e+05,-74.5656
1.2010e+05,-78.0594
1.2015e+05,-76.5563
1.2020e+05,-75.05
1.2025e+05,-75.05
1.2030e+05,-75.05
1.2036e+05,-76.5563
1.2041e+05,-78.0594
1.2046e+05,-78.0594
1.2051e+05,-78.0594
1.2057e+05,-76.5563
1.2062e+05,-75.05
1.2067e+05,-76.5563
1.2072e+05,-78.0594
1.2077e+05,-76.5563
1.2083e+05,-75.05
1.2088e+05,-75.05
1.2093e+05,-75.05
1.2098e+05,-76.5563
1.2103e+05,-78.0594
1.2109e+05,-76.5563
1.2114e+05,-75.05
1.2119e+05,-76.5563
1.2124e+05,-78.0594
1.2129e+05,-73.5469
1.2135e+05,-69.0312
1.2140e+05,-73.5469
1.2145e+05,-78.0594
1.2150e+05,-74.5656
1.2155e+05,-71.0719
1.2161e+05,-74.5656
1.2166e+05,-78.0594
1.2171e+05,-78.0594
1.2176e+05,-78.0594
1.2182e+05,-76.5563
1.2187e+05,-75.05
1.2192e+05,-76.5563
1.2197e+05,-78.0594
1.2202e+05,-75.05
1.2208e+05,-72.0406
1.2213e+05,-75.05
1.2218e+05,-78.0594
1.2223e+05,-76.5563
1.2228e+05,-75.05
1.2234e+05,-76.5563
1.2239e+05,-78.0594
1.2244e+05,-75.05
1.2249e+05,-72.0406
1.2254e+05,-75.05
1.2260e+05,-78.0594
1.2265e+05,-74.5656
1.2270e+05,-71.0719
1.2275e+05,-74.5656
1.2280e+05,-78.0594
1.2286e+05,-78.0594
1.2291e+05,-78.0594
1.2296e+05,-78.0594
1.2301e+05,-78.0594
1.2307e+05,-78.0594
1.2312e+05,-78.0594
1.2317e+05,-75.05
1.2322e+05,-72.0406
1.2327e+05,-72.0406
1.2333e+05,-72.0406
1.2338e+05,-73.5469
1.2343e+05,-75.05
1.2348e+05,-76.5563
1.2353e+05,-78.0594
1.2359e+05,-78.0594
1.2364e+05,-78.0594
1.2369e+05,-78.0594
1.2374e+05,-78.0594
1.2379e+05,-74.5656
1.2385e+05,-71.0719
1.2390e+05,-73.0625
1.2395e+05,-75.05
1.2400e+05,-76.5563
1.2405e+05,-78.0594
1.2411e+05,-74.5656
1.2416e+05,-71.0719
1.2421e+05,-73.0625
1.2426e+05,-75.05
1.2431e+05,-75.05
1.2437e+05,-75.05
1.2442e+05,-76.5563
1.2447e+05,-78.0594
1.2452e+05,-78.0594
1.2458e+05,-78.0594
1.2463e+05,-78.0594
1.2468e+05,-78.0594
1.2473e+05,-76.5563
1.2478e+05,-75.05
1.2484e+05,-75.05
1.2489e+05,-75.05
1.2494e+05,-75.05
1.2499e+05,-75.05
1.2504e+05,-75.05
1.2510e+05,-75.05
1.2515e+05,-76.5563
1.2520e+05,-78.0594
1.2525e+05,-74.5656
1.2530e+05,-71.0719
1.2536e+05,-74.5656
1.2541e+05,-78.0594
1.2546e+05,-74.5656
1.2551e+05,-71.0719
1.2556e+05,-74.5656
1.2562e+05,-78.0594
1.2567e+05,-76.5563
1.2572e+05,-75.05
1.2577e+05,-73.0625
1.2583e+05,-71.0719
1.2588e+05,-74.5656
1.2593e+05,-78.0594
1.2598e+05,-78.0594
1.2603e+05,-78.0594
1.2609e+05,-74.5656
1.2614e+05,-71.0719
1.2619e+05,-71.0719
1.2624e+05,-71.0719
1.2629e+05,-74.5656
1.2635e+05,-78.0594
1.2640e+05,-74.5656
1.2645e+05,-71.0719
1.2650e+05,-73.0625
1.2655e+05,-75.05
1.2661e+05,-76.5563
1.2666e+05,-78.0594
1.2671e+05,-78.0594
1.2676e+05,-78.0594
1.2681e+05,-74.5656
1.2687e+05,-71.0719
1.2692e+05,-74.5656
1.2697e+05,-78.0594
1.2702e+05,-76.5563
1.2708e+05,-75.05
1.2713e+05,-76.5563
1.2718e+05,-78.0594
1.2723e+05,-78.0594
1.2728e+05,-78.0594
1.2734e+05,-74.5656
1.2739e+05,-71.0719
1.2744e+05,-74.5656
1.2749e+05,-78.0594
1.2754e+05,-74.5656
1.2760e+05,-71.0719
1.2765e+05,-73.0625
1.2770e+05,-75.05
1.2775e+05,-76.5563
1.2780e+05,-78.0594
1.2786e+05,-75.05
1.2791e+05,-72.0406
1.2796e+05,-75.05
1.2801e+05,-78.0594
1.2806e+05,-75.05
1.2812e+05,-72.0406
1.2817e+05,-75.05
1.2822e+05,-78.0594
1.2827e+05,-78.0594
1.2833e+05,-78.0594
1.2838e+05,-78.0594
1.2843e+05,-78.0594
1.2848e+05,-78.0594
1.2853e+05,-78.0594
1.2859e+05,-76.5563
1.2864e+05,-75.05
1.2869e+05,-75.05
1.2874e+05,-75.05
1.2879e+05,-76.5563
1.2885e+05,-78.0594
1.2890e+05,-73.5469
1.2895e+05,-69.0312
1.2900e+05,-70.5375
1.2905e+05,-72.0406
1.2911e+05,-75.05
1.2916e+05,-78.0594
1.2921e+05,-74.5656
1.2926e+05,-71.0719
1.2931e+05,-71.5563
1.2937e+05,-72.0406
1.2942e+05,-75.05
1.2947e+05,-78.0594
1.2952e+05,-74.5656
1.2958e+05,-71.0719
1.2963e+05,-74.5656
1.2968e+05,-78.0594
1.2973e+05,-75.05
1.2978e+05,-72.0406
1.2984e+05,-73.5469
1.2989e+05,-75.05
1.2994e+05,-76.5563
1.2999e+05,-78.0594
1.3004e+05,-76.5563
1.3010e+05,-75.05
1.3015e+05,-76.5563
1.3020e+05,-78.0594
1.3025e+05,-78.0594
1.3030e+05,-78.0594
1.3036e+05,-75.05
1.3041e+05,-72.0406
1.3046e+05,-75.05
1.3051e+05,-78.0594
1.3056e+05,-76.5563
1.3062e+05,-75.05
1.3067e+05,-75.05
1.3072e+05,-75.05
1.3077e+05,-71.5563
1.3082e+05,-68.0594
1.3088e+05,-73.0594
1.3093e+05,-78.0594
1.3098e+05,-76.5563
1.3103e+05,-75.05
1.3109e+05,-75.05
1.3114e+05,-75.05
1.3119e+05,-76.5563
1.3124e+05,-78.0594
1.3129e+05,-78.0594
1.3135e+05,-78.0594
1.3140e+05,-78.0594
1.3145e+05,-78.0594
1.3150e+05,-78.0594
1.3155e+05,-78.0594
1.3161e+05,-76.5563
1.3166e+05,-75.05
1.3171e+05,-75.05
1.3176e+05,-75.05
1.3181e+05,-76.5563
1.3187e+05,-78.0594
1.3192e+05,-74.5656
1.3197e+05,-71.0719
1.3202e+05,-74.5656
1.3207e+05,-78.0594
1.3213e+05,-76.5563
1.3218e+05,-75.05
1.3223e+05,-76.5563
1.3228e+05,-78.0594
1.3234e+05,-78.0594
1.3239e+05,-78.0594
1.3244e+05,-75.05
1.3249e+05,-72.0406
1.3254e+05,-75.05
1.3260e+05,-78.0594
1.3265e+05,-76.5563
1.3270e+05,-75.05
1.3275e+05,-75.05
1.3280e+05,-75.05
1.3286e+05,-73.0625
1.3291e+05,-71.0719
1.3296e+05,-71.5563
1.3301e+05,-72.0406
1.3306e+05,-75.05
1.3312e+05,-78.0594
1.3317e+05,-73.0594
1.3322e+05,-68.0594
1.3327e+05,-73.0594
1.3332e+05,-78.0594
1.3338e+05,-76.5563
1.3343e+05,-75.05
1.3348e+05,-76.5563
1.3353e+05,-78.0594
1.3359e+05,-76.5563
1.3364e+05,-75.05
1.3369e+05,-71.7844
1.3374e+05,-68.5187
1.3379e+05,-73.2906
1.3385e+05,-78.0594
1.3390e+05,-78.0594
1.3395e+05,-78.0594
1.3400e+05,-78.0594
1.3405e+05,-78.0594
1.3411e+05,-78.0594
1.3416e+05,-78.0594
1.3421e+05,-75.05
1.3426e+05,-72.0406
1.3431e+05,-73.5469
1.3437e+05,-75.05
1.3442e+05,-76.5563
1.3447e+05,-78.0594
1.3452e+05,-78.0594
1.3457e+05,-78.0594
1.3463e+05,-78.0594
1.3468e+05,-78.0594
1.3473e+05,-78.0594
1.3478e+05,-78.0594
1.3484e+05,-78.0594
1.3489e+05,-78.0594
1.3494e+05,-76.5563
1.3499e+05,-75.05
1.3504e+05,-76.5563
1.3510e+05,-78.0594
1.3515e+05,-78.0594
1.3520e+05,-78.0594
1.3525e+05,-78.0594
1.3530e+05,-78.0594
1.3536e+05,-75.05
1.3541e+05,-72.0406
1.3546e+05,-75.05
1.3551e+05,-78.0594
1.3556e+05,-78.0594
1.3562e+05,-78.0594
1.3567e+05,-76.5563
1.3572e+05,-75.05
1.3577e+05,-73.5469
1.3582e+05,-72.0406
1.3588e+05,-75.05
1.3593e+05,-78.0594
1.3598e+05,-73.0594
1.3603e+05,-68.0594
1.3609e+05,-73.0594
1.3614e+05,-78.0594
1.3619e+05,-78.0594
1.3624e+05,-78.0594
1.3629e+05,-76.5563
1.3635e+05,-75.05
1.3640e+05,-76.5563
1.3645e+05,-78.0594
1.3650e+05,-78.0594
1.3655e+05,-78.0594
1.3661e+05,-76.5563
1.3666e+05,-75.05
1.3671e+05,-76.5563
1.3676e+05,-78.0594
1.3681e+05,-76.5563
1.3687e+05,-75.05
1.3692e+05,-75.05
1.3697e+05,-75.05
1.3702e+05,-73.0625
1.3707e+05,-71.0719
1.3713e+05,-74.5656
1.3718e+05,-78.0594
1.3723e+05,-76.5563
1.3728e+05,-75.05
1.3733e+05,-76.5563
1.3739e+05,-78.0594
1.3744e+05,-76.5563
1.3749e+05,-75.05
1.3754e+05,-76.5563
1.3760e+05,-78.0594
1.3765e+05,-76.5563
1.3770e+05,-75.05
1.3775e+05,-76.5563
1.3780e+05,-78.0594
1.3786e+05,-78.0594
1.3791e+05,-78.0594
1.3796e+05,-76.5563
1.3801e+05,-75.05
1.3806e+05,-76.5563
1.3812e+05,-78.0594
1.3817e+05,-78.0594
1.3822e+05,-78.0594
1.3827e+05,-76.5563
1.3832e+05,-75.05
1.3838e+05,-76.5563
1.3843e+05,-78.0594
1.3848e+05,-75.05
1.3853e+05,-72.0406
1.3858e+05,-75.05
1.3864e+05,-78.0594
1.3869e+05,-78.0594
1.3874e+05,-78.0594
1.3879e+05,-78.0594
1.3885e+05,-78.0594
1.3890e+05,-78.0594
1.3895e+05,-78.0594
1.3900e+05,-76.5563
1.3905e+05,-75.05
1.3911e+05,-73.5469
1.3916e+05,-72.0406
1.3921e+05,-75.05
1.3926e+05,-78.0594
1.3931e+05,-78.0594
1.3937e+05,-78.0594
1.3942e+05,-78.0594
1.3947e+05,-78.0594
1.3952e+05,-76.5563
1.3957e+05,-75.05
1.3963e+05,-76.5563
1.3968e+05,-78.0594
1.3973e+05,-74.5656
1.3978e+05,-71.0719
1.3983e+05,-74.5656
1.3989e+05,-78.0594
1.3994e+05,-78.0594
1.3999e+05,-78.0594
1.4004e+05,-78.0594
1.4010e+05,-78.0594
1.4015e+05,-78.0594
1.4020e+05,-78.0594
1.4025e+05,-78.0594
1.4030e+05,-78.0594
1.4036e+05,-78.0594
1.4041e+05,-78.0594
1.4046e+05,-74.5656
1.4051e+05,-71.0719
1.4056e+05,-73.0625
1.4062e+05,-75.05
1.4067e+05,-76.5563
1.4072e+05,-78.0594
1.4077e+05,-78.0594
1.4082e+05,-78.0594
1.4088e+05,-78.0594
1.4093e+05,-78.0594
1.4098e+05,-74.5656
1.4103e+05,-71.0719
1.4108e+05,-73.0625
1.4114e+05,-75.05
1.4119e+05,-75.05
1.4124e+05,-75.05
1.4129e+05,-76.5563
1.4135e+05,-78.0594
1.4140e+05,-76.5563
1.4145e+05,-75.05
1.4150e+05,-76.5563
1.4155e+05,-78.0594
1.4161e+05,-78.0594
1.4166e+05,-78.0594
1.4171e+05,-78.0594
1.4176e+05,-78.0594
1.4181e+05,-78.0594
1.4187e+05,-78.0594
1.4192e+05,-78.0594
1.4197e+05,-78.0594
1.4202e+05,-78.0594
1.4207e+05,-78.0594
1.4213e+05,-75.05
1.4218e+05,-72.0406
1.4223e+05,-75.05
1.4228e+05,-78.0594
1.4233e+05,-74.5656
1.4239e+05,-71.0719
1.4244e+05,-74.5656
1.4249e+05,-78.0594
1.4254e+05,-78.0594
1.4260e+05,-78.0594
1.4265e+05,-78.0594
1.4270e+05,-78.0594
1.4275e+05,-76.5563
1.4280e+05,-75.05
1.4286e+05,-76.5563
1.4291e+05,-78.0594
1.4296e+05,-78.0594
1.4301e+05,-78.0594
1.4306e+05,-74.5656
1.4312e+05,-71.0719
1.4317e+05,-74.5656
1.4322e+05,-78.0594
1.4327e+05,-76.5563
1.4332e+05,-75.05
1.4338e+05,-76.5563
1.4343e+05,-78.0594
1.4348e+05,-78.0594
1.4353e+05,-78.0594
1.4358e+05,-78.0594
1.4364e+05,-78.0594
1.4369e+05,-76.5563
1.4374e+05,-75.05
1.4379e+05,-76.5563
1.4384e+05,-78.0594
1.4390e+05,-74.5656
1.4395e+05,-71.0719
1.4400e+05,-74.5656
1.4405e+05,-78.0594
1.4411e+05,-75.05
1.4416e+05,-72.0406
1.4421e+05,-73.5469
1.4426e+05,-75.05
1.4431e+05,-76.5563
1.4437e+05,-78.0594
1.4442e+05,-76.5563
1.4447e+05,-75.05
1.4452e+05,-76.5563
1.4457e+05,-78.0594
1.4463e+05,-78.0594
1.4468e+05,-78.0594
1.4473e+05,-78.0594
1.4478e+05,-78.0594
1.4483e+05,-78.0594
1.4489e+05,-78.0594
1.4494e+05,-78.0594
1.4499e+05,-78.0594
1.4504e+05,-78.0594
1.4509e+05,-78.0594
1.4515e+05,-78.0594
1.4520e+05,-78.0594
1.4525e+05,-76.5563
1.4530e+05,-75.05
1.4536e+05,-76.5563
1.4541e+05,-78.0594
1.4546e+05,-78.0594
1.4551e+05,-78.0594
1.4556e+05,-78.0594
1.4562e+05,-78.0594
1.4567e+05,-75.05
1.4572e+05,-72.0406
1.4577e+05,-73.5469
1.4582e+05,-75.05
1.4588e+05,-71.5563
1.4593e+05,-68.0594
1.4598e+05,-73.0594
1.4603e+05,-78.0594
1.4608e+05,-76.5563
1.4614e+05,-75.05
1.4619e+05,-76.5563
1.4624e+05,-78.0594
1.4629e+05,-78.0594
1.4634e+05,-78.0594
1.4640e+05,-76.5563
1.4645e+05,-75.05
1.4650e+05,-75.05
1.4655e+05,-75.05
1.4661e+05,-76.5563
1.4666e+05,-78.0594
1.4671e+05,-78.0594
1.4676e+05,-78.0594
1.4681e+05,-78.0594
1.4687e+05,-78.0594
1.4692e+05,-78.0594
1.4697e+05,-78.0594
1.4702e+05,-78.0594
1.4707e+05,-78.0594
1.4713e+05,-78.0594
1.4718e+05,-78.0594
1.4723e+05,-76.5563
1.4728e+05,-75.05
1.4733e+05,-76.5563
1.4739e+05,-78.0594
1.4744e+05,-78.0594
1.4749e+05,-78.0594
1.4754e+05,-76.5563
1.4759e+05,-75.05
1.4765e+05,-76.5563
1.4770e+05,-78.0594
1.4775e+05,-76.5563
1.4780e+05,-75.05
1.4786e+05,-75.05
1.4791e+05,-75.05
1.4796e+05,-76.5563
1.4801e+05,-78.0594
1.4806e+05,-78.0594
1.4812e+05,-78.0594
1.4817e+05,-76.5563
1.4822e+05,-75.05
1.4827e+05,-76.5563
1.4832e+05,-78.0594
1.4838e+05,-75.05
1.4843e+05,-72.0406
1.4848e+05,-73.5469
1.4853e+05,-75.05
1.4858e+05,-76.5563
1.4864e+05,-78.0594
1.4869e+05,-74.5656
1.4874e+05,-71.0719
1.4879e+05,-71.0719
1.4884e+05,-71.0719
1.4890e+05,-74.5656
1.4895e+05,-78.0594
1.4900e+05,-76.5563
1.4905e+05,-75.05
1.4911e+05,-76.5563
1.4916e+05,-78.0594
1.4921e+05,-76.5563
1.4926e+05,-75.05
1.4931e+05,-75.05
1.4937e+05,-75.05
1.4942e+05,-76.5563
1.4947e+05,-78.0594
1.4952e+05,-78.0594
1.4957e+05,-78.0594
1.4963e+05,-76.5563
1.4968e+05,-75.05
1.4973e+05,-75.05
1.4978e+05,-75.05
1.4983e+05,-76.5563
1.4989e+05,-78.0594
1.4994e+05,-78.0594
1.4999e+05,-78.0594
1.5004e+05,-78.0594
1.5009e+05,-78.0594
1.5015e+05,-76.5563
1.5020e+05,-75.05
1.5025e+05,-76.5563
1.5030e+05,-78.0594
1.5035e+05,-78.0594
1.5041e+05,-78.0594
1.5046e+05,-78.0594
1.5051e+05,-78.0594
1.5056e+05,-76.5563
1.5062e+05,-75.05
1.5067e+05,-76.5563
1.5072e+05,-78.0594
1.5077e+05,-78.0594
1.5082e+05,-78.0594
1.5088e+05,-76.5563
1.5093e+05,-75.05
1.5098e+05,-76.5563
1.5103e+05,-78.0594
1.5108e+05,-76.5563
1.5114e+05,-75.05
1.5119e+05,-76.5563
1.5124e+05,-78.0594
1.5129e+05,-76.5563
1.5134e+05,-75.05
1.5140e+05,-76.5563
1.5145e+05,-78.0594
1.5150e+05,-75.05
1.5155e+05,-72.0406
1.5160e+05,-75.05
1.5166e+05,-78.0594
1.5171e+05,-78.0594
1.5176e+05,-78.0594
1.5181e+05,-78.0594
1.5187e+05,-78.0594
1.5192e+05,-76.5563
1.5197e+05,-75.05
1.5202e+05,-76.5563
1.5207e+05,-78.0594
1.5213e+05,-78.0594
1.5218e+05,-78.0594
1.5223e+05,-76.5563
1.5228e+05,-75.05
1.5233e+05,-76.5563
1.5239e+05,-78.0594
1.5244e+05,-76.5563
1.5249e+05,-75.05
1.5254e+05,-76.5563
1.5259e+05,-78.0594
1.5265e+05,-78.0594
1.5270e+05,-78.0594
1.5275e+05,-78.0594
1.5280e+05,-78.0594
1.5285e+05,-74.5656
1.5291e+05,-71.0719
1.5296e+05,-74.5656
1.5301e+05,-78.0594
1.5306e+05,-76.5563
1.5312e+05,-75.05
1.5317e+05,-73.0625
1.5322e+05,-71.0719
1.5327e+05,-73.0625
1.5332e+05,-75.05
1.5338e+05,-75.05
1.5343e+05,-75.05
1.5348e+05,-76.5563
1.5353e+05,-78.0594
1.5358e+05,-78.0594
1.5364e+05,-78.0594
1.5369e+05,-76.5563
1.5374e+05,-75.05
1.5379e+05,-75.05
1.5384e+05,-75.05
1.5390e+05,-76.5563
1.5395e+05,-78.0594
1.5400e+05,-75.05
1.5405e+05,-72.0406
1.5410e+05,-75.05
1.5416e+05,-78.0594
1.5421e+05,-76.5563
1.5426e+05,-75.05
1.5431e+05,-76.5563
1.5437e+05,-78.0594
1.5442e+05,-78.0594
1.5447e+05,-78.0594
1.5452e+05,-73.5469
